symbol,price_min,price_max,price_avg,price_variance,trade_count,total_volume,price_first,price_last,price_stddev,window_start,window_end,window_start_str,window_end_str
ETHUSDT,2321.49,2321.74,2321.6009302325615,0.007442121278068765,215,6.557400000000001,2321.73,2321.49,0.08626773022439367,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.27,86.28,86.2775,2.5000000000001895E-5,4,7.203,86.28,86.28,0.005000000000000189,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2321.38,2321.98,2321.7167708333313,0.030313926393512776,288,8.927700000000016,2321.38,2321.97,0.1741089497800523,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.28,86.3,86.28859649122808,4.442355889705486E-5,57,5.804,86.28,86.3,0.0066651000665447525,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2321.96,2321.98,2321.9653260869554,3.6156235067730855E-5,92,4.294699999999999,2321.98,2321.97,0.006013005493738622,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.29,86.3,86.295,2.99999999999568E-5,6,15.9,86.3,86.3,0.005477225575047717,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2320.74,2321.46,2321.0899292452855,0.05580495952031921,424,10.138900000000028,2320.75,2321.45,0.2362307336489459,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.25,86.28,86.26116883116899,9.730006835289246E-5,77,100.27999999999999,86.25,86.28,0.0098640797012642,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,0.09496,0.09496,0.09496000000000002,0.0,11,412.0,0.09496,0.09496,0.0,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,0.09498,0.09498,0.09497999999999998,0.0,10,2234.0,0.09498,0.09498,0.0,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,1.4281,1.4281,1.4281,,1,502.9,1.4281,1.4281,,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,632.87,632.94,632.914565217392,4.162329419252881E-4,138,5.70800000000001,632.94,632.87,0.02040178771395507,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2321.45,2321.76,2321.666603174599,0.00924415731482953,315,5.594499999999996,2321.45,2321.73,0.0961465408365248,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.28,86.28,86.27999999999999,0.0,18,4.817,86.28,86.28,0.0,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.27,86.28,86.27799999999999,1.9999999999999148E-5,5,34.013,86.27,86.28,0.004472135954999484,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2321.34,2321.5,2321.403371428574,0.0027833957307610287,175,12.872400000000008,2321.5,2321.39,0.05275789733074119,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,76273.11,76273.12,76273.11410256411,2.4831308991954778E-5,39,0.33851000000000003,76273.12,76273.11,0.004983102346124829,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,76290.96,76290.97,76290.96499999998,2.5999999973215516E-5,26,0.5430400000000001,76290.97,76290.96,0.00509901951096635,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,76273.11,76273.12,76273.11508771933,2.5438596530010155E-5,57,0.7206500000000002,76273.11,76273.11,0.005043668955235876,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,76273.11,76290.97,76281.10326589584,40.454339158128356,346,1.889370000000003,76273.12,76290.96,6.360372564412273,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,86.29,86.32,86.30666666666669,6.327683615799364E-5,60,71.89699999999996,86.32,86.29,0.007954673856167433,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09498,0.09501,0.09499658536585372,4.304878048776539E-11,41,1578.0,0.095,0.09499,6.561156947350474E-6,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,1.4277,1.4282,1.427968292682926,1.8735320686509723E-8,82,23026.099999999995,1.4282,1.4277,1.3687702760693528E-4,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.79,632.88,632.8349230769232,0.001113559928457092,130,13.590000000000023,632.88,632.79,0.03337004537691089,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.46,2321.94,2321.7161111111127,0.02689938080487475,324,8.81120000000003,2321.94,2321.46,0.1640103070080498,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,0.2492,0.2493,0.24921666666666667,1.6666666666662626E-9,6,2691.2999999999997,0.2493,0.2492,4.082482904638135E-5,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09497,0.09498,0.09497888888888888,1.1111111111102495E-11,9,3065.0,0.09498,0.09497,3.3333333333320408E-6,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,86.29,86.3,86.29863636363633,1.2337662337643321E-5,22,22.97200000000001,86.29,86.3,0.0035125008665683375,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,1.4281,1.4282,1.4281249999999999,2.5000000000019166E-9,4,340.5,1.4282,1.4281,5.0000000000019166E-5,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.93,2321.97,2321.9536458333346,1.9814692981859005E-4,96,9.532600000000006,2321.96,2321.93,0.014076467235019945,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,0.2492,0.2492,0.24920000000000006,0.0,11,4106.400000000001,0.2492,0.2492,0.0,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.86,632.89,632.8726470588238,8.065953654362172E-5,34,0.40700000000000014,632.86,632.88,0.008981065445904607,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09498,0.09499,0.09498464285714288,2.5793650793739987E-11,28,6972.0,0.09498,0.09499,5.078745001842481E-6,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,86.31,86.32,86.31276595744683,2.0444033302479155E-5,47,80.47399999999999,86.31,86.31,0.004521507857173219,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,1.428,1.4282,1.4281000000000004,8.333333333323019E-10,25,5514.100000000002,1.428,1.4281,2.8867513459463424E-5,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,86.28,86.3,86.28859649122808,4.442355889705486E-5,57,5.804,86.28,86.3,0.0066651000665447525,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09497,0.09497,0.09497,0.0,7,186.0,0.09497,0.09497,0.0,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.84,632.94,632.8777358490565,9.87082728588081E-4,53,2.6800000000000006,632.85,632.93,0.0314178727572075,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.38,2321.98,2321.7167708333313,0.030313926393512776,288,8.927700000000016,2321.38,2321.97,0.1741089497800523,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.34,2321.5,2321.403371428574,0.0027833957307610287,175,12.872400000000008,2321.5,2321.39,0.05275789733074119,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.84,632.85,632.8433333333334,3.33333333332727E-5,3,1.0419999999999998,632.84,632.85,0.005773502691891007,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76269.65,76290.97,76281.8648194267,35.73941402515306,803,0.5272700000000089,76290.97,76269.66,5.978245062319966,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76290.96,76290.97,76290.96733333336,1.999999995647917E-5,45,0.47473000000000026,76290.97,76290.96,0.004472135950133803,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76290.96,76290.97,76290.96780487809,1.7560975599301938E-5,41,0.5200600000000002,76290.96,76290.97,0.00419058177337013,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76273.11,76290.97,76281.10326589584,40.454339158128356,346,1.889370000000003,76273.12,76290.96,6.360372564412273,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76290.96,76290.97,76290.96499999998,2.5999999973215516E-5,26,0.5430400000000001,76290.97,76290.96,0.00509901951096635,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.96,2321.97,2321.9635,2.3947368419176165E-5,20,4.0222,2321.96,2321.96,0.004893604849104203,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,0.2491,0.2491,0.2491,,1,29.5,0.2491,0.2491,,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.86,632.87,632.8675,2.1428571428428046E-5,8,1.585,632.87,632.86,0.0046291004988472705,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,86.27,86.28,86.27799999999999,1.9999999999999148E-5,5,34.013,86.27,86.28,0.004472135954999484,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09496,0.09496,0.09496000000000002,0.0,11,412.0,0.09496,0.09496,0.0,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,1.4281,1.4281,1.4281000000000001,0.0,7,2652.1000000000004,1.4281,1.4281,0.0,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,1.4281,1.4281,1.4281,,1,502.9,1.4281,1.4281,,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,0.09498,0.09498,0.09497999999999998,0.0,10,2234.0,0.09498,0.09498,0.0,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,86.29,86.3,86.295,2.99999999999568E-5,6,15.9,86.3,86.3,0.005477225575047717,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.96,2321.98,2321.9653260869554,3.6156235067730855E-5,92,4.294699999999999,2321.98,2321.97,0.006013005493738622,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,632.87,632.94,632.914565217392,4.162329419252881E-4,138,5.70800000000001,632.94,632.87,0.02040178771395507,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
BTCUSDT,76273.11,76273.12,76273.11508771933,2.5438596530010155E-5,57,0.7206500000000002,76273.11,76273.11,0.005043668955235876,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2321.01,2321.47,2321.270965517241,0.018376227180779792,290,5.382500000000014,2321.47,2321.02,0.13555894356618375,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
XRPUSDT,1.4277,1.4278,1.4277052631578953,5.263157894727302E-10,19,229.60000000000002,1.4278,1.4277,2.2941573387035385E-5,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
AVAXUSDT,9.4,9.41,9.405000000000001,3.333333333332994E-5,4,12.16,9.4,9.41,0.005773502691895964,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.29,86.29,86.28999999999998,0.0,29,23.88500000000001,86.29,86.29,0.0,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.29,86.32,86.30666666666669,6.327683615799364E-5,60,71.89699999999996,86.32,86.29,0.007954673856167433,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.46,2321.94,2321.7161111111127,0.02689938080487475,324,8.81120000000003,2321.94,2321.46,0.1640103070080498,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
XRPUSDT,1.4277,1.4282,1.427968292682926,1.8735320686509723E-8,82,23026.099999999995,1.4282,1.4277,1.3687702760693528E-4,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09498,0.09501,0.09499658536585372,4.304878048776539E-11,41,1578.0,0.095,0.09499,6.561156947350474E-6,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ADAUSDT,0.2492,0.2493,0.24921666666666667,1.6666666666662626E-9,6,2691.2999999999997,0.2493,0.2492,4.082482904638135E-5,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.29,86.3,86.29863636363633,1.2337662337643321E-5,22,22.97200000000001,86.29,86.3,0.0035125008665683375,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.96,2321.97,2321.9635,2.3947368419176165E-5,20,4.0222,2321.96,2321.96,0.004893604849104203,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
XRPUSDT,1.4281,1.4282,1.4281249999999999,2.5000000000019166E-9,4,340.5,1.4282,1.4281,5.0000000000019166E-5,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ADAUSDT,0.2492,0.2492,0.24920000000000006,0.0,11,4106.400000000001,0.2492,0.2492,0.0,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09498,0.09499,0.09498464285714288,2.5793650793739987E-11,28,6972.0,0.09498,0.09499,5.078745001842481E-6,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.93,2321.97,2321.9536458333346,1.9814692981859005E-4,96,9.532600000000006,2321.96,2321.93,0.014076467235019945,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.31,86.32,86.31276595744683,2.0444033302479155E-5,47,80.47399999999999,86.31,86.31,0.004521507857173219,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76260.41,76269.66,76266.88494444436,10.017772622680809,180,0.18556999999999932,76269.65,76260.41,3.1650865110895166,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.79,632.79,632.79,0.0,6,0.6219999999999999,632.79,632.79,0.0,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.24,2321.25,2321.245263157894,2.6315789474435933E-5,19,4.522100000000001,2321.25,2321.24,0.00512989176049904,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.28,86.29,86.28692307692306,2.307692307692552E-5,13,28.152,86.29,86.29,0.004803844614152868,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
XRPUSDT,1.4275,1.4276,1.42752,1.7142857142841373E-9,15,1905.2,1.4275,1.4276,4.140393356052221E-5,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76269.65,76290.97,76281.8648194267,35.73941402515306,803,0.5272700000000089,76290.97,76269.66,5.978245062319966,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.79,632.88,632.8349230769232,0.001113559928457092,130,13.590000000000023,632.88,632.79,0.03337004537691089,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.64,632.78,632.7293103448272,0.0015925637181384658,116,4.178999999999991,632.78,632.64,0.03990693822054588,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76260.41,76268.42,76262.71134078228,8.575418416889812,179,1.267000000000001,76260.41,76268.42,2.928381535403099,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.64,632.65,632.646923076923,2.3076923076545848E-5,13,3.127,632.65,632.64,0.004803844614113351,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76268.42,76269.67,76269.25965517244,0.33992662390043993,87,0.9903999999999997,76268.42,76269.67,0.5830322666031786,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.86,632.89,632.8726470588238,8.065953654362172E-5,34,0.40700000000000014,632.86,632.88,0.008981065445904607,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76290.96,76290.97,76290.96733333336,1.999999995647917E-5,45,0.47473000000000026,76290.97,76290.96,0.004472135950133803,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BNBUSDT,632.86,632.87,632.8675,2.1428571428428046E-5,8,1.585,632.87,632.86,0.0046291004988472705,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
BTCUSDT,76290.96,76290.97,76290.96780487809,1.7560975599301938E-5,41,0.5200600000000002,76290.96,76290.97,0.00419058177337013,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09497,0.09497,0.09497,0.0,18,7681.0,0.09497,0.09497,0.0,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ADAUSDT,0.2491,0.2492,0.24910769230769222,7.692307692310269E-10,13,1951.0,0.2491,0.2492,2.7735009811266103E-5,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
XRPUSDT,1.4276,1.4276,1.427599999999999,0.0,26,207.8,1.4276,1.4276,0.0,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.01,2321.24,2321.111445086703,0.0060554577228981886,173,5.151000000000016,2321.01,2321.24,0.0778168215933945,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
SOLUSDT,86.28,86.29,86.28571428571429,2.8571428571438183E-5,7,13.149000000000001,86.29,86.29,0.0053452248382493866,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09497,0.09498,0.09497888888888888,1.1111111111102495E-11,9,3065.0,0.09498,0.09497,3.3333333333320408E-6,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ADAUSDT,0.2491,0.2491,0.2491,,1,29.5,0.2491,0.2491,,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09498,0.09498,0.09498,,1,19.0,0.09498,0.09498,,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09497,0.09498,0.09497666666666668,2.307692307693203E-11,27,34612.0,0.09498,0.09497,4.803844614153546E-6,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
DOGEUSDT,0.09497,0.09498,0.094975,4.9999999999961234E-11,2,46.0,0.09498,0.09497,7.071067811862734E-6,2026-04-21T20:05:00.000-06:00,2026-04-21T20:06:00.000-06:00,2026-04-21 20:05:00,2026-04-21 20:06:00
ETHUSDT,2321.01,2321.47,2321.270965517241,0.018376227180779792,290,5.382500000000014,2321.47,2321.02,0.13555894356618375,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4277,1.4278,1.4277052631578953,5.263157894727302E-10,19,229.60000000000002,1.4278,1.4277,2.2941573387035385E-5,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76269.66,76288.67,76280.39592515594,39.42596752752512,481,2.0759100000000044,76269.67,76280.19,6.2790100754438285,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
AVAXUSDT,9.4,9.41,9.401666666666666,1.6666666666666667E-5,6,1564.46,9.41,9.4,0.004082482904638631,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76260.41,76269.66,76266.88494444436,10.017772622680809,180,0.18556999999999932,76269.65,76260.41,3.1650865110895166,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
AVAXUSDT,9.4,9.41,9.405000000000001,3.333333333332994E-5,4,12.16,9.4,9.41,0.005773502691895964,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ETHUSDT,2321.24,2321.25,2321.245263157894,2.6315789474435933E-5,19,4.522100000000001,2321.25,2321.24,0.00512989176049904,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4275,1.4276,1.42752,1.7142857142841373E-9,15,1905.2,1.4275,1.4276,4.140393356052221E-5,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76260.41,76268.42,76262.71134078228,8.575418416889812,179,1.267000000000001,76260.41,76268.42,2.928381535403099,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
BTCUSDT,76268.42,76269.67,76269.25965517244,0.33992662390043993,87,0.9903999999999997,76268.42,76269.67,0.5830322666031786,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
ETHUSDT,2321.24,2321.77,2321.5317906976697,0.026480002710630984,430,4.664800000000036,2321.24,2321.53,0.16272677318324413,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
XRPUSDT,1.4276,1.4276,1.4275999999999995,0.0,15,1158.0000000000002,1.4276,1.4276,0.0,2026-04-21T20:05:30.000-06:00,2026-04-21T20:06:30.000-06:00,2026-04-21 20:05:30,2026-04-21 20:06:30
