symbol,window_start,window_end,price_min,price_max,price_avg,price_variance,trade_count,total_volume,pct_return,volatility,volume_intensity,price_speed,prediction,distance_to_centroid,label,label_binary,window_start_str,window_end_str
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.09494,0.09495,0.09494076923076925,7.692307692323845E-12,13,346.0,0.0,2.921296091869242E-5,26.615384615384617,1.0532882850046587E-4,0,0.24249777851474727,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.09488,0.0949,0.09489243902439022,4.390243902432231E-11,41,30626.0,1.0538518284325137E-4,6.982528463392761E-5,746.9756097560976,2.1076494824684232E-4,0,1.3670849001597165,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2320.25,2320.75,2320.4852522255164,0.026207748692979593,337,7.45510000000004,1.9825193511109935E-4,6.976475046767614E-5,0.02212195845697341,2.1547217312433385E-4,0,1.041424233428758,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76223.9,76231.28,76228.90515384615,7.262271681561063,130,0.36586000000000135,-9.681065305481761E-5,3.5352209620529366E-5,0.0028143076923077028,9.681366910767309E-5,0,0.5377130761487032,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.22,86.24,86.22999999999985,5.555555555557554E-6,73,304.35100000000006,2.3196474135926725E-4,2.733413665726066E-5,4.169191780821919,2.3193784065865774E-4,0,1.1480910213725661,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.44,632.45,632.4431818181821,2.2727272727238472E-5,22,2.8899999999999997,-1.5811526602879126E-5,7.5379308106683006E-6,0.13136363636363635,1.581169706224417E-5,0,0.7750255848929218,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
AVAXUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,9.4,9.4,9.4,,1,0.7,0.0,0.0,0.7,0.0,0,0.8980264538066733,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76237.41,76239.73,76238.4892307692,1.14404051280316,91,0.58555,3.0431254157144543E-5,1.4029636550457937E-5,0.006434615384615385,3.0430823372823354E-5,0,0.6541611404614319,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.56,632.59,632.570425531915,1.6938020351503047E-4,47,0.9930000000000001,3.1617554066168426E-5,2.05741755724038E-5,0.021127659574468088,4.742554945539865E-5,0,0.5330162482781355,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.24,86.25,86.24066666666663,6.4367816092038804E-6,30,3.2910000000000004,1.1595547309838958E-4,2.9418619023812775E-5,0.1097,1.159545767272028E-4,0,0.5208277393644323,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.4279,1.4281,1.4280203703703696,2.4074074074179966E-9,54,16923.8,1.4006583094052663E-4,3.4358990364856074E-5,313.4037037037037,1.4005402454315567E-4,0,0.7066024610407521,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.428,1.4281,1.4280333333333333,2.6666666666665235E-9,6,1499.3,-7.002310762550871E-5,3.616146538322927E-5,249.88333333333333,7.002637660184565E-5,0,0.5495339438368314,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.59,632.74,632.6404081632654,0.0016946770460837192,98,6.1910000000000105,2.3712040974403209E-4,6.507085987365245E-5,0.06317346938775521,2.3710151622383688E-4,0,1.2096787111262943,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76239.72,76269.65,76251.77556935823,100.694666221196,483,4.431640000000003,3.924463006361415E-4,1.3159920702953415E-4,0.009175238095238103,3.925154499880313E-4,0,2.540331777550892,anomalo,1,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.25,86.28,86.26116883116899,9.730006835289246E-5,77,100.27999999999999,3.4782608695653494E-4,1.1435133368723826E-4,1.3023376623376621,3.477810515032246E-4,0,2.1576898347969142,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2320.3,2320.46,2320.3869402985088,0.0031898159577834245,134,0.7456999999999978,-6.464263397170213E-5,2.4340102383330493E-5,0.005564925373134312,6.895401677242292E-5,0,0.5369056915863556,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.09488,0.09489,0.09488055555555558,5.555555555551248E-12,18,1787.0,1.0539629005054935E-4,2.4841998343634628E-5,99.27777777777777,1.0539567292205414E-4,0,0.49431254328494445,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2320.74,2321.46,2321.088333333336,0.05608356862723831,426,10.14140000000003,3.0162662932233897E-4,1.0202959234692316E-4,0.023806103286385046,3.101993102374765E-4,0,1.8273112946579622,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.09491,0.09493,0.09491854545454545,5.710437710439663E-11,55,43341.0,2.1072595090091797E-4,7.961293317401698E-5,788.0181818181818,2.1070697938142883E-4,0,1.6689224656826362,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ADAUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.249,0.249,0.249,,1,24.0,0.0,0.0,24.0,0.0,0,0.892071811956029,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.4282,1.4283,1.4282153846153847,1.4102564102566561E-9,13,63.10000000000001,0.0,2.6293919820823703E-5,4.853846153846154,7.001745050304073E-5,0,0.39295241845672363,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.4281,1.4282,1.4281476190476194,2.6190476190488148E-9,21,588.0000000000001,7.002310762550871E-5,3.583427293465325E-5,28.000000000000007,7.002077282926495E-5,0,0.40364720923738545,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.4281,1.4282,1.4281399999999997,2.9999999999997092E-9,5,181.3,-7.001820473322293E-5,3.835216137809596E-5,36.260000000000005,7.002114638620093E-5,0,0.4727575429567647,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ADAUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.2491,0.2492,0.24911111111111106,1.1111111111114833E-9,9,2904.9,4.014452027298946E-4,1.338090990187557E-4,322.76666666666665,4.014272970562671E-4,0,2.636271466636288,anomalo,1,2026-04-21 20:03:30,2026-04-21 20:04:30
ADAUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.2489,0.249,0.24899230769230776,7.692307692305604E-10,13,7969.800000000001,0.0,1.1138902269033639E-4,613.0615384615386,4.0161883283383994E-4,0,1.9665365212021984,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
XRPUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,1.4275,1.4283,1.4278140211640225,3.744214278696829E-8,378,94929.8000000002,-2.100546141996688E-4,1.3552165764963827E-4,251.13703703703757,5.602970612010894E-4,1,1.6687073145817257,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BTCUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,76223.9,76237.41,76228.43714673929,12.057885297044031,368,1.6591900000000035,1.7697858847690555E-4,4.555316515216153E-5,0.004508668478260879,1.7723044713618676E-4,0,0.7957948302535093,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
BNBUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,632.44,632.55,632.4850505050508,9.783137497599865E-4,99,13.72699999999999,1.5811526602879127E-4,4.9452564010029456E-5,0.13865656565656556,1.7391715410832706E-4,0,0.7195810466617993,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
SOLUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,86.23,86.23,86.23,,1,2.198,0.0,0.0,2.198,0.0,0,0.8975888365265029,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
ETHUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,2321.49,2321.74,2321.6009302325615,0.007442121278068765,215,6.557400000000001,-1.0337119303288344E-4,3.715872486997668E-5,0.030499534883720935,1.0768431246922216E-4,0,0.548734046990567,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:03:30.000-06:00,2026-04-21T20:04:30.000-06:00,0.09495,0.09495,0.09494999999999999,0.0,7,175.0,0.0,0.0,25.0,0.0,0,0.8918572725171023,normal,0,2026-04-21 20:03:30,2026-04-21 20:04:30
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09494,0.09495,0.09494076923076925,7.692307692323845E-12,13,346.0,0.0,2.921296091869242E-5,26.615384615384617,1.0532882850046587E-4,0,0.24249777851474727,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
AVAXUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,9.4,9.4,9.400000000000002,0.0,12,79.73,0.0,0.0,6.644166666666667,0.0,0,0.8963340588428593,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09495,0.09495,0.09494999999999999,0.0,7,175.0,0.0,0.0,25.0,0.0,0,0.8918572725171023,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76269.64,76273.12,76271.75634146339,2.63911683332768,123,0.3948799999999999,4.562759179138548E-5,2.129931130948104E-5,0.00321040650406504,4.5626325745223506E-5,0,0.5472842870689782,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ADAUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.2491,0.2492,0.24911111111111106,1.1111111111114833E-9,9,2904.9,4.014452027298946E-4,1.338090990187557E-4,322.76666666666665,4.014272970562671E-4,0,2.636271466636288,anomalo,1,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09497,0.09497,0.09497,0.0,7,186.0,0.0,0.0,26.571428571428573,0.0,0,0.8915270071429915,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.428,1.4282,1.4281000000000004,8.333333333323019E-10,25,5514.100000000002,7.002801120447409E-5,2.0213930018530508E-5,220.56400000000008,1.4004621525101738E-4,0,0.47706455468743175,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.84,632.94,632.8777358490565,9.87082728588081E-4,53,2.6800000000000006,1.26412261989298E-4,4.9642878833552084E-5,0.05056603773584907,1.5800840246949857E-4,0,0.5670492003896751,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.4279,1.4281,1.4280203703703696,2.4074074074179966E-9,54,16923.8,1.4006583094052663E-4,3.4358990364856074E-5,313.4037037037037,1.4005402454315567E-4,0,0.7066024610407521,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.73,632.85,632.7804347826085,0.0012630434782500072,69,7.727000000000004,1.8965435493813244E-4,5.6163751329417705E-5,0.11198550724637686,1.8963923883207688E-4,0,0.8927213290475475,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.428,1.4281,1.4280333333333333,2.6666666666665235E-9,6,1499.3,-7.002310762550871E-5,3.616146538322927E-5,249.88333333333333,7.002637660184565E-5,0,0.5495339438368314,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.85,632.85,632.85,,1,0.023,0.0,0.0,0.023,0.0,0,0.8982266805866519,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09491,0.09493,0.09491854545454545,5.710437710439663E-11,55,43341.0,2.1072595090091797E-4,7.961293317401698E-5,788.0181818181818,2.1070697938142883E-4,0,1.6689224656826362,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76239.72,76269.65,76251.77556935823,100.694666221196,483,4.431640000000003,3.924463006361415E-4,1.3159920702953415E-4,0.009175238095238103,3.925154499880313E-4,0,2.540331777550892,anomalo,1,2026-04-21 20:04:00,2026-04-21 20:05:00
ADAUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.2489,0.249,0.24899230769230776,7.692307692305604E-10,13,7969.800000000001,0.0,1.1138902269033639E-4,613.0615384615386,4.0161883283383994E-4,0,1.9665365212021984,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2321.38,2321.98,2321.7167708333313,0.030313926393512776,288,8.927700000000016,2.5415916394545086E-4,7.499146836827972E-5,0.03099895833333339,2.5842945510728754E-4,0,1.3694287536076892,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.28,86.3,86.28859649122808,4.442355889705486E-5,57,5.804,2.318034306907281E-4,7.72419570785615E-5,0.10182456140350878,2.3178033730133948E-4,0,1.240107854767535,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2321.96,2321.98,2321.9653260869554,3.6156235067730855E-5,92,4.294699999999999,-4.306669308184514E-6,2.5896189862024843E-6,0.04668152173913042,8.61339304910569E-6,0,0.842878793025278,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.29,86.3,86.295,2.99999999999568E-5,6,15.9,0.0,6.347094936030729E-5,2.65,1.1588156903633935E-4,0,0.3544556366094055,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2321.45,2321.76,2321.666603174599,0.00924415731482953,315,5.594499999999996,1.2061427125296694E-4,4.141272511094229E-5,0.017760317460317445,1.3352477034235346E-4,0,0.5071090292245464,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.28,86.28,86.27999999999999,0.0,18,4.817,0.0,0.0,0.26761111111111113,0.0,0,0.8981541593932796,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2320.74,2321.46,2321.0899292452855,0.05580495952031921,424,10.138900000000028,3.0162662932233897E-4,1.0177577812582107E-4,0.023912500000000066,3.1019909695371707E-4,0,1.8255347085556923,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.25,86.28,86.26116883116899,9.730006835289246E-5,77,100.27999999999999,3.4782608695653494E-4,1.1435133368723826E-4,1.3023376623376621,3.477810515032246E-4,0,2.1576898347969142,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.27,86.28,86.27799999999999,1.9999999999999148E-5,5,34.013,1.159151501101787E-4,5.183402437468978E-5,6.8026,1.1590440204924914E-4,0,0.5049869269352831,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2321.34,2321.5,2321.403371428574,0.0027833957307610287,175,12.872400000000008,-4.7383157441364345E-5,2.272672555751239E-5,0.07355657142857147,6.892382511764499E-5,0,0.5042238378411581,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.84,632.85,632.8433333333334,3.33333333332727E-5,3,1.0419999999999998,1.580178244104498E-5,9.123115292185543E-6,0.34733333333333327,1.5801699209373943E-5,0,0.7499308107706077,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.4281,1.4281,1.4281000000000001,0.0,7,2652.1000000000004,0.0,0.0,378.8714285714286,0.0,0,1.0229034911252963,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.4275,1.4283,1.4278140211640225,3.744214278696829E-8,378,94929.8000000002,-2.100546141996688E-4,1.3552165764963827E-4,251.13703703703757,5.602970612010894E-4,1,1.6687073145817257,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.59,632.74,632.6409278350516,0.0016855884879795528,97,5.86300000000001,2.3712040974403209E-4,6.489608438325379E-5,0.06044329896907227,2.3710132146095796E-4,0,1.208969293779731,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
XRPUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,1.4281,1.4281,1.4281,,1,502.9,0.0,0.0,502.9,0.0,0,1.1474484566742424,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BNBUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,632.87,632.94,632.914565217392,4.162329419252881E-4,138,5.70800000000001,-1.1059500110602903E-4,3.2234662994281874E-5,0.04136231884057978,1.1059944556024964E-4,0,0.5899881733740625,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09496,0.09496,0.09496000000000002,0.0,11,412.0,0.0,0.0,37.45454545454545,0.0,0,0.8894707975699419,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
DOGEUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,0.09498,0.09498,0.09497999999999998,0.0,10,2234.0,0.0,0.0,223.4,0.0,0,0.9171644863334321,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76273.11,76273.12,76273.11410256411,2.4831308991954778E-5,39,0.33851000000000003,-1.3110778731434235E-7,6.53323573418554E-8,0.008679743589743591,1.3110779745159423E-7,0,0.8971431241433454,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
ETHUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,2321.49,2321.74,2321.6009302325615,0.007442121278068765,215,6.557400000000001,-1.0337119303288344E-4,3.715872486997668E-5,0.030499534883720935,1.0768431246922216E-4,0,0.548734046990567,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,86.27,86.28,86.2775,2.5000000000001895E-5,4,7.203,0.0,5.795253687230378E-5,1.80075,1.1590507374466246E-4,0,0.28623999349560736,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76290.96,76290.97,76290.96499999998,2.5999999973215516E-5,26,0.5430400000000001,-1.310771116786339E-7,6.683647940442687E-8,0.02088615384615385,1.3107712026923913E-7,0,0.8971246268725104,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76273.11,76273.12,76273.11508771933,2.5438596530010155E-5,57,0.7206500000000002,0.0,6.612643196013838E-8,0.012642982456140355,1.3110779575818587E-7,0,0.8970980714740716,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
BTCUSDT,2026-04-21T20:04:00.000-06:00,2026-04-21T20:05:00.000-06:00,76273.11,76290.97,76281.10326589584,40.454339158128356,346,1.889370000000003,2.3389629269146274E-4,8.33807101903297E-5,0.0054606069364161935,2.3413400220163733E-4,0,1.2921957748924513,normal,0,2026-04-21 20:04:00,2026-04-21 20:05:00
SOLUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,86.29,86.32,86.30666666666669,6.327683615799364E-5,60,71.89699999999996,-3.4754402224266597E-4,9.216754815580987E-5,1.1982833333333327,3.4759771357933245E-4,0,2.100078417661854,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.09498,0.09501,0.09499658536585372,4.304878048776539E-11,41,1578.0,-1.0526315789469603E-4,6.906729249353488E-5,38.48780487804878,3.1580082467664856E-4,0,1.1754785803880072,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,1.4277,1.4282,1.427968292682926,1.8735320686509723E-8,82,23026.099999999995,-3.5009102366611466E-4,9.585438858013089E-5,280.80609756097556,3.5014783070604755E-4,0,2.156765665441388,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,632.79,632.88,632.8349230769232,0.001113559928457092,130,13.590000000000023,-1.422070534699024E-4,5.2731042741227875E-5,0.10453846153846172,1.4221718289888377E-4,0,0.727119621164252,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2321.46,2321.94,2321.7161111111127,0.02689938080487475,324,8.81120000000003,-2.0672368795060086E-4,7.064184385986742E-5,0.027195061728395153,2.067436228326394E-4,0,1.1499627053366732,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.2492,0.2493,0.24921666666666667,1.6666666666662626E-9,6,2691.2999999999997,-4.011231448054111E-4,1.6381259565190136E-4,448.54999999999995,4.012572727880251E-4,1,1.7208805153387607,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.09497,0.09498,0.09497888888888888,1.1111111111102495E-11,9,3065.0,-1.052853232259015E-4,3.5095518302299193E-5,340.55555555555554,1.0528655490689758E-4,0,0.7018161089623388,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
SOLUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,86.29,86.3,86.29863636363633,1.2337662337643321E-5,22,22.97200000000001,1.1588828369441308E-4,4.070169604729004E-5,1.0441818181818185,1.15876686137356E-4,0,0.48720450047692265,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
XRPUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,1.4281,1.4282,1.4281249999999999,2.5000000000019166E-9,4,340.5,-7.001820473322293E-5,3.5010940919050626E-5,85.125,7.002188183806669E-5,0,0.47242742082274747,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2321.93,2321.97,2321.9536458333346,1.9814692981859005E-4,96,9.532600000000006,-1.2920119209719414E-5,6.062337747473847E-6,0.09929791666666672,1.722687275507943E-5,0,0.7821576430804063,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.2492,0.2492,0.24920000000000006,0.0,11,4106.400000000001,0.0,0.0,373.30909090909097,0.0,0,1.018050472939723,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,632.86,632.89,632.8726470588238,8.065953654362172E-5,34,0.40700000000000014,3.160256612834088E-5,1.4190952141228884E-5,0.011970588235294122,4.740290189407459E-5,0,0.5925036433192981,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ETHUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,2321.96,2321.97,2321.9635,2.3947368419176165E-5,20,4.0222,0.0,2.107528757064529E-6,0.20110999999999998,4.30669991141701E-6,0,0.8616931599697243,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
ADAUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.2491,0.2491,0.2491,,1,29.5,0.0,0.0,29.5,0.0,0,0.8909339405599739,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
BNBUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,632.86,632.87,632.8675,2.1428571428428046E-5,8,1.585,-1.5801033387569178E-5,7.3144860477861015E-6,0.198125,1.5801095805979778E-5,0,0.7771529787322036,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
DOGEUSDT,2026-04-21T20:04:30.000-06:00,2026-04-21T20:05:30.000-06:00,0.09498,0.09499,0.09498464285714288,2.5793650793739987E-11,28,6972.0,1.052853232260476E-4,5.346911720751454E-5,249.0,1.0528017687080241E-4,0,0.5389484413815604,normal,0,2026-04-21 20:04:30,2026-04-21 20:05:30
